s317	3	4715841
e318	3	4716076
s319	3	4716706
e320	3	4716961
s321	3	4718269
e322	3	4718511
s323	3	4722183
e324	3	4722425
s325	3	4722974
e326	3	4723176
s327	3	4725030
e328	3	4725516
s329	3	4725895
e330	3	4726097
s331	3	4726699
e332	3	4726941
s333	3	4730119
e334	3	4730361
s335	3	4732805
e336	3	4733047
s337	3	4735117
e338	3	4735479
s339	3	4738771
e340	3	4738998
s341	3	4741438
e342	3	4741680
s343	3	4744451
e344	3	4744693
s345	3	4747820
e346	3	4748062
s347	3	4751960
e348	3	4752202
s349	3	4753374
e350	3	4753616
s351	3	4758964
e352	3	4759166
s353	3	4767145
e354	3	4767347
s355	3	4768731
e356	3	4768933
s357	3	4774714
e358	3	4774957
s359	3	4776820
e360	3	4777062
s361	3	4791543
e362	3	4791745
s363	3	4792588
e364	3	4792830
s365	3	4799707
e366	3	4799909
s367	3	4808180
e368	3	4808423
s369	3	4810139
e370	3	4810501
s371	3	4816903
e372	3	4817145
s373	3	4818880
e374	3	4819122
s375	3	4821179
e376	3	4821381
s377	3	4824241
e378	3	4824483
s379	3	4825429
e380	3	4825671
s381	3	4829604
e382	3	4829846
s383	3	4836687
e384	3	4836929
s385	3	4842074
e386	3	4842316
s387	3	4847746
e388	3	4847988
s389	3	4852924
e390	3	4853166
s391	3	4854769
e392	3	4854971
s393	3	4856044
e394	3	4856296
s395	3	4856697
e396	3	4856939
s397	3	4859723
e398	3	4859965
s399	3	4867365
e400	3	4867607
s401	3	4872564
e402	3	4872766
s403	3	4878447
e404	3	4878658
s405	3	4887763
e406	3	4887965
s407	3	4888070
e408	3	4888490
s409	3	4888604
e410	3	4888805
s411	3	4888875
e412	3	4889077
s413	3	4927326
e414	3	4927528
s415	3	4940439
e416	3	4940641
s417	3	4942202
e418	3	4942404
s419	3	5021354
e420	3	5021556
s421	3	5021564
e422	3	5021766
s423	3	5021924
e424	3	5022126
s425	3	5023016
e426	3	5023258
s427	3	5024436
e428	3	5025428
s429	3	5025680
e430	3	5025882
s431	3	5026394
e432	3	5026860
s433	3	5163814
e434	3	5164331
s435	3	5170050
e436	3	5170251
s437	3	5212125
e438	3	5212327
s439	3	5213769
e440	3	5213971
s441	3	5214276
e442	3	5214478
s443	3	5215633
e444	3	5215835
s445	3	5215961
e446	3	5216163
s447	3	5220286
e448	3	5220586
s449	3	5220789
e450	3	5220991
s451	3	5221244
e452	3	5221446
s453	3	5221608
e454	3	5222006
s455	3	5222258
e456	3	5222513
s457	3	5229458
e458	3	5230009
s459	3	5236827
e460	3	5237029
s461	3	5241227
e462	3	5241429
s463	3	5243401
e464	3	5243643
s465	3	5244590
e466	3	5244862
s467	3	5246716
e468	3	5246958
s469	3	5248775
e470	3	5249017
s471	3	5249740
e472	3	5249982
s473	3	5251794
e474	3	5251996
s475	3	5252748
e476	3	5252990
s477	3	5254953
e478	3	5255225
s479	3	5257456
e480	3	5257658
s481	3	5257735
e482	3	5257936
s483	3	5258442
e484	3	5258766
s485	3	5259084
e486	3	5259286
s487	3	5261355
e488	3	5261556
s489	3	6811671
e490	3	6811872
s491	3	6828224
e492	3	6828426
s493	3	6870239
e494	3	6870440
s495	3	6878074
e496	3	6878593
s497	3	6903032
e498	3	6903634
s499	3	6904576
e500	3	6904778
s501	3	6907545
e502	3	6907747
s503	3	6925812
e504	3	6926013
s505	3	6998178
e506	3	6998380
s507	3	7163137
e508	3	7163354
s509	3	7172330
e510	3	7172532
s511	3	7188124
e512	3	7188366
s513	3	7315339
e514	3	7315541
s515	3	7323160
e516	3	7323361
s517	3	7340319
e518	3	7340561
s519	3	7348109
e520	3	7348381
s521	3	7431678
e522	3	7431879
s523	3	7444764
e524	3	7444966
s525	3	7456657
e526	3	7456899
s527	3	7469292
e528	3	7469493
s529	3	7478237
e530	3	7478439
s531	3	7494242
e532	3	7494513
s533	3	7503217
e534	3	7503459
s535	3	7595107
e536	3	7596043
s537	3	7600747
e538	3	7600949
s539	3	7603135
e540	3	7603336
s541	3	7620094
e542	3	7621056
s543	3	7677847
e544	3	7678048
s545	3	7696734
e546	3	7696981
s547	3	7702977
e548	3	7703178
s549	3	7721676
e550	3	7722038
s551	3	7727976
e552	3	7728178
s553	3	7732657
e554	3	7733015
s555	3	7735233
e556	3	7735434
s557	3	7757968
e558	3	7758170
s559	3	7781951
e560	3	7782153
s561	3	7782187
e562	3	7782389
s563	3	7782442
e564	3	7782678
s565	3	7782831
e566	3	7783033
s567	3	7783041
e568	3	7783242
s569	3	8543464
e570	3	8543705
s571	3	8556600
e572	3	8556808
s573	3	8574349
e574	3	8574551
s575	3	8578816
e576	3	8579178
s577	3	8590239
e578	3	8590601
s579	3	8591468
e580	3	8591670
s581	3	8607073
e582	3	8607345
s583	3	8609052
e584	3	8609324
s585	3	8661504
e586	3	8661721
s587	3	8665149
e588	3	8665391
s589	3	8667179
e590	3	8667381
s591	3	8667843
e592	3	8668045
s593	3	8669309
e594	3	8669511
s595	3	8671278
e596	3	8671480
s597	3	8672430
e598	3	8672667
s599	3	8673662
e600	3	8673864
s601	3	8675305
e602	3	8675667
s603	3	8676082
e604	3	8676331
s605	3	8676924
e606	3	8677126
s607	3	8677391
e608	3	8677593
s609	3	8686328
e610	3	8686530
s611	3	8701355
e612	3	8701557
s613	3	8705412
e614	3	8705613
s615	3	8712595
e616	3	8712796
s617	3	8757374
e618	3	8757575
s619	3	8775369
e620	3	8775731
s621	3	8784075
e622	3	8784276
s623	3	8787170
e624	3	8787563
s625	3	8787725
e626	3	8787926
s627	3	8794132
e628	3	8794333
s629	3	8794604
e630	3	8794966
s631	3	8808894
e632	3	8809883
s633	3	8817198
e634	3	8817400
s635	3	8922690
e636	3	8922892
s637	3	8922990
e638	3	8923192
s639	3	8931999
e640	3	8932201
s641	3	8940532
e642	3	8940774
s643	3	8944011
e644	3	8944253
s645	3	8953923
e646	3	8954125
s647	3	8955263
e648	3	8955465
s649	3	8977524
e650	3	8977766
s651	3	8981185
e652	3	8981387
s653	3	8983107
e654	3	8983499
s655	3	8988821
e656	3	8989023
s657	3	8990106
e658	3	8990308
s659	3	9000542
e660	3	9000744
s661	3	9004951
e662	3	9005175
s663	3	9022214
e664	3	9022722
s665	3	9023244
e666	3	9023447
s667	3	9023790
e668	3	9024052
s669	3	9024100
e670	3	9024302
s671	3	9026533
e672	3	9026997
s673	3	9027137
e674	3	9027649
s675	3	9032177
e676	3	9032539
s677	3	9034512
e678	3	9034784
s679	3	9035970
e680	3	9036236
s681	3	9051929
e682	3	9052131
s683	3	9054981
e684	3	9055229
s685	3	9055372
e686	3	9055574
s687	3	9057195
e688	3	9057467
s689	3	9066881
e690	3	9067083
s691	3	9068546
e692	3	9068748
s693	3	9069142
e694	3	9069344
s695	3	9069696
e696	3	9069898
s697	3	9074268
e698	3	9074470
s699	3	9079643
e700	3	9079845
s701	3	9089014
e702	3	9089216
s703	3	9094687
e704	3	9094929
s705	3	9097851
e706	3	9098052
s707	3	9099893
e708	3	9100166
s709	3	9101817
e710	3	9102098
s711	3	9106050
e712	3	9106292
s713	3	9121637
e714	3	9121839
s715	3	9122839
e716	3	9123041
s717	3	9146292
e718	3	9146564
s719	3	9166352
e720	3	9166624
s721	3	9184088
e722	3	9184290
s723	3	9252875
e724	3	9253076
s725	3	9258249
e726	3	9258450
s727	3	9290499
e728	3	9290701
s729	3	9291059
e730	3	9291261
s731	3	9406696
e732	3	9407058
s733	3	9408528
e734	3	9408730
s735	3	9412649
e736	3	9413281
s737	3	9416142
e738	3	9416384
s739	3	9419435
e740	3	9419637
s741	3	9422124
e742	3	9422366
s743	3	9424837
e744	3	9425038
s745	3	9425835
e746	3	9426077
s747	3	9426167
e748	3	9426409
s749	3	9438105
e750	3	9438707
s751	3	9439106
e752	3	9439688
s753	3	9470497
e754	3	9470717
s755	3	9471456
e756	3	9471735
s757	3	9473313
e758	3	9473515
s759	3	9475015
e760	3	9475336
s761	3	9475459
e762	3	9475701
s763	3	9475727
e764	3	9475932
s765	3	9475942
e766	3	9476213
s767	3	9476434
e768	3	9476636
s769	3	9477378
e770	3	9477620
s771	3	9478450
e772	3	9478651
s773	3	9482078
e774	3	9482440
s775	3	9483228
e776	3	9483470
s777	3	9483748
e778	3	9483990
s779	3	9484906
e780	3	9485166
s781	3	9486675
e782	3	9487068
s783	3	9487271
e784	3	9487473
s785	3	9488680
e786	3	9489042
s787	3	9489347
e788	3	9489709
s789	3	9490005
e790	3	9490324
s791	3	9495365
e792	3	9495607
s793	3	9506050
e794	3	9506428
s795	3	9510128
e796	3	9510330
s797	3	9512075
e798	3	9512677
s799	3	9514888
e800	3	9515250
s801	3	9516077
e802	3	9516319
s803	3	9516695
e804	3	9516896
s805	3	9517108
e806	3	9517902
s807	3	9517934
e808	3	9518324
s809	3	9518652
e810	3	9518854
s811	3	9518997
e812	3	9519355
s813	3	9519388
e814	3	9519590
s815	3	9519630
e816	3	9519832
s817	3	9520188
e818	3	9520390
s819	3	9540009
e820	3	9540210
s821	3	9540294
e822	3	9540495
s823	3	9542665
e824	3	9542898
s825	3	9543839
e826	3	9544041
s827	3	9547556
e828	3	9547948
s829	3	9593888
e830	3	9594531
s831	3	9691224
e832	3	9691466
s833	3	9691938
e834	3	9692140
s835	3	9695256
e836	3	9695498
s837	3	9701348
e838	3	9701549
s839	3	9703904
e840	3	9704105
s841	3	9710338
e842	3	9710540
s843	3	9711028
e844	3	9711230
s845	3	9712670
e846	3	9712906
s847	3	9714303
e848	3	9714505
s849	3	9717219
e850	3	9717421
s851	3	9718918
e852	3	9719120
s853	3	9719602
e854	3	9719804
s855	3	9724777
e856	3	9724979
s857	3	9726194
e858	3	9726396
s859	3	9726492
e860	3	9726694
s861	3	9726795
e862	3	9726997
s863	3	9729437
e864	3	9729639
s865	3	9730306
e866	3	9730508
s867	3	9730574
e868	3	9730816
s869	3	9731615
e870	3	9731857
s871	3	9739350
e872	3	9739592
s873	3	9743413
e874	3	9743749
s875	3	9745612
e876	3	9745814
s877	3	9746188
e878	3	9746712
s879	3	9747063
e880	3	9747265
s881	3	9747285
e882	3	9747487
s883	3	9747591
e884	3	9747793
s885	3	9754154
e886	3	9754546
s887	3	9754595
e888	3	9754796
s889	3	9756516
e890	3	9756718
s891	3	9756893
e892	3	9757283
s893	3	9757586
e894	3	9757788
s895	3	9758662
e896	3	9758864
s897	3	9759681
e898	3	9759923
s899	3	9760070
e900	3	9760342
s901	3	9767567
e902	3	9767769
s903	3	9768260
e904	3	9768462
s905	3	9768731
e906	3	9769125
s907	3	9771161
e908	3	9771403
s909	3	9773356
e910	3	9773558
s911	3	9775761
e912	3	9776483
s913	3	9780652
e914	3	9781695
s915	3	9782391
e916	3	9782663
s917	3	9782935
e918	3	9783157
s919	3	9783659
e920	3	9783901
s921	3	9784570
e922	3	9784962
s923	3	9785211
e924	3	9785603
s925	3	9785837
e926	3	9786229
s927	3	9786643
e928	3	9786885
s929	3	9787202
e930	3	9787674
s931	3	9787908
e932	3	9788180
s933	3	9788789
e934	3	9789061
s935	3	9789065
e936	3	9789266
s937	3	9789332
e938	3	9789533
s939	3	9791886
e940	3	9792158
s941	3	9792286
e942	3	9792488
s943	3	9792540
e944	3	9792907
s945	3	9793421
e946	3	9793663
s947	3	9796356
e948	3	9796598
s949	3	9798077
e950	3	9798349
s951	3	9798375
e952	3	9798576
s953	3	9798657
e954	3	9799049
s955	3	9799171
e956	3	9799591
s957	3	9800803
e958	3	9801005
s959	3	9801098
e960	3	9801300
s961	3	9801301
e962	3	9801502
s963	3	9802282
e964	3	9802483
s965	3	9803120
e966	3	9803497
s967	3	9804514
e968	3	9804959
s969	3	9807362
e970	3	9807929
s971	3	9809296
e972	3	9809498
s973	3	9821984
e974	3	9822256
s975	3	9823146
e976	3	9823348
s977	3	9825680
e978	3	9825922
s979	3	9826953
e980	3	9827155
s981	3	9828649
e982	3	9829075
s983	3	9829303
e984	3	9829505
s985	3	9831130
e986	3	9831701
s987	3	9832894
e988	3	9833166
s989	3	9834542
e990	3	9834904
s991	3	9837279
e992	3	9837480
s993	3	9839279
e994	3	9839521
s995	3	9841467
e996	3	9841669
s997	3	9841823
e998	3	9842025
s999	3	9842456
e1000	3	9842657
s1001	3	9843290
e1002	3	9843492
s1003	3	9845124
e1004	3	9845325
s1005	3	9845459
e1006	3	9846078
s1007	3	9847779
e1008	3	9847981
s1009	3	9848200
e1010	3	9848401
s1011	3	9851333
e1012	3	9851534
s1013	3	9851689
e1014	3	9852078
s1015	3	9852262
e1016	3	9852464
s1017	3	9854558
e1018	3	9854830
s1019	3	9854863
e1020	3	9855065
s1021	3	9857699
e1022	3	9857942
s1023	3	9859267
e1024	3	9859509
s1025	3	9860438
e1026	3	9860639
s1027	3	9862175
e1028	3	9862447
s1029	3	9867348
e1030	3	9867677
s1031	3	9868590
e1032	3	9868982
s1033	3	9870583
e1034	3	9871101
s1035	3	9874706
e1036	3	9875220
s1037	3	9876066
e1038	3	9876268
s1039	3	9876325
e1040	3	9876619
s1041	3	9876733
e1042	3	9877215
s1043	3	9879435
e1044	3	9879637
s1045	3	9879673
e1046	3	9879915
s1047	3	9880633
e1048	3	9880905
s1049	3	9881824
e1050	3	9882049
s1051	3	9882140
e1052	3	9882536
s1053	3	9883556
e1054	3	9883776
s1055	3	9883787
e1056	3	9883989
s1057	3	9885064
e1058	3	9885473
s1059	3	9885513
e1060	3	9885755
s1061	3	9896172
e1062	3	9896374
s1063	3	9908775
e1064	3	9909018
s1065	3	9911537
e1066	3	9911779
s1067	3	9911804
e1068	3	9912243
s1069	3	9918704
e1070	3	9918946
s1071	3	9920028
e1072	3	9920229
s1073	3	9920363
e1074	3	9920565
s1075	3	9932348
e1076	3	9932550
s1077	3	9934305
e1078	3	9934507
s1079	3	9934587
e1080	3	9935092
s1081	3	9935136
e1082	3	9935338
s1083	3	9937128
e1084	3	9937330
s1085	3	9940563
e1086	3	9940790
s1087	3	9944246
e1088	3	9944448
s1089	3	9944560
e1090	3	9944802
s1091	3	9944986
e1092	3	9945188
s1093	3	9945623
e1094	3	9945895
s1095	3	9947994
e1096	3	9948196
s1097	3	9948368
e1098	3	9948834
s1099	3	9949854
e1100	3	9950056
s1101	3	9950831
e1102	3	9951033
s1103	3	9952514
e1104	3	9952756
s1105	3	9952772
e1106	3	9953021
s1107	3	9953081
e1108	3	9953323
s1109	3	9955571
e1110	3	9955773
s1111	3	9956067
e1112	3	9956496
s1113	3	9956880
e1114	3	9957551
s1115	3	9958946
e1116	3	9959467
s1117	3	9959530
e1118	3	9959802
s1119	3	9959938
e1120	3	9960325
s1121	3	9962129
e1122	3	9962331
s1123	3	9962528
e1124	3	9962730
s1125	3	9965482
e1126	3	9965791
s1127	3	9965858
e1128	3	9966060
s1129	3	9969784
e1130	3	9970348
s1131	3	9971441
e1132	3	9971892
s1133	3	9971996
e1134	3	9972198
s1135	3	9972500
e1136	3	9972702
s1137	3	9974222
e1138	3	9975316
s1139	3	9976057
e1140	3	9976355
s1141	3	9976457
e1142	3	9976659
s1143	3	9979200
e1144	3	9979401
s1145	3	9979657
e1146	3	9979859
s1147	3	9982499
e1148	3	9982927
s1149	3	9984421
e1150	3	9984623
s1151	3	9984691
e1152	3	9984893
s1153	3	9984979
e1154	3	9985251
s1155	3	9985534
e1156	3	9985797
s1157	3	9986003
e1158	3	9986275
s1159	3	9986550
e1160	3	9986752
s1161	3	9987149
e1162	3	9987577
s1163	3	9987895
e1164	3	9989697
s1165	3	9990289
e1166	3	9990639
s1167	3	9990719
e1168	3	9991831
s1169	3	10004253
e1170	3	10004455
s1171	3	10005694
e1172	3	10005936
s1173	3	10011269
e1174	3	10011503
s1175	3	10012188
e1176	3	10012390
s1177	3	10015265
e1178	3	10015467
s1179	3	10016019
e1180	3	10016220
s1181	3	10018570
e1182	3	10018772
s1183	3	10018999
e1184	3	10019201
s1185	3	10023307
e1186	3	10023538
s1187	3	10028145
e1188	3	10028387
s1189	3	10030312
e1190	3	10030514
s1191	3	10034549
e1192	3	10034751
s1193	3	10044412
e1194	3	10045014
s1195	3	10048985
e1196	3	10049347
s1197	3	10050023
e1198	3	10050225
s1199	3	10057032
e1200	3	10057274
s1201	3	10059552
e1202	3	10059755
s1203	3	10065218
e1204	3	10065431
s1205	3	10065781
e1206	3	10065983
s1207	3	10067644
e1208	3	10067845
s1209	3	10070271
e1210	3	10070473
s1211	3	10073907
e1212	3	10074109
s1213	3	10074463
e1214	3	10074705
s1215	3	10076069
e1216	3	10076271
s1217	3	10076329
e1218	3	10076531
s1219	3	10076784
e1220	3	10076986
s1221	3	10077894
e1222	3	10078096
s1223	3	10080899
e1224	3	10081101
s1225	3	10081314
e1226	3	10081586
s1227	3	10082121
e1228	3	10082322
s1229	3	10083233
e1230	3	10083435
s1231	3	10084194
e1232	3	10084395
s1233	3	10084682
e1234	3	10084883
s1235	3	10085121
e1236	3	10085322
s1237	3	10085428
e1238	3	10085630
s1239	3	10088213
e1240	3	10088423
s1241	3	10089545
e1242	3	10089787
s1243	3	10091001
e1244	3	10091243
s1245	3	10094025
e1246	3	10094226
s1247	3	10101931
e1248	3	10102133
s1249	3	10103762
e1250	3	10103964
s1251	3	10105413
e1252	3	10105655
s1253	3	10105974
e1254	3	10106176
s1255	3	10106333
e1256	3	10106605
s1257	3	10107026
e1258	3	10107227
s1259	3	10107483
e1260	3	10107725
s1261	3	10108846
e1262	3	10109047
s1263	3	10114509
e1264	3	10114710
s1265	3	10114903
e1266	3	10115104
s1267	3	10116163
e1268	3	10116405
s1269	3	10119700
e1270	3	10119942
s1271	3	10120923
e1272	3	10121457
s1273	3	10122725
e1274	3	10123208
s1275	3	10127436
e1276	3	10127638
s1277	3	10128760
e1278	3	10128964
s1279	3	10130062
e1280	3	10130264
s1281	3	10130450
e1282	3	10130683
s1283	3	10131905
e1284	3	10132107
s1285	3	10132476
e1286	3	10132677
s1287	3	10133783
e1288	3	10133985
s1289	3	10134885
e1290	3	10135087
s1291	3	10135892
e1292	3	10136094
s1293	3	10136803
e1294	3	10137005
s1295	3	10137960
e1296	3	10138202
s1297	3	10140366
e1298	3	10140644
s1299	3	10142791
e1300	3	10142993
s1301	3	10145889
e1302	3	10146491
s1303	3	10148032
e1304	3	10148234
s1305	3	10157317
e1306	3	10157559
s1307	3	10167248
e1308	3	10167450
s1309	3	10167890
e1310	3	10168132
s1311	3	10168273
e1312	3	10168635
s1313	3	10183519
e1314	3	10183881
s1315	3	10188155
e1316	3	10188378
s1317	3	10191437
e1318	3	10191679
s1319	3	10206583
e1320	3	10206785
s1321	3	10219460
e1322	3	10219732
s1323	3	10241982
e1324	3	10242245
s1325	3	10251208
e1326	3	10251410
s1327	3	10254865
e1328	3	10255296
s1329	3	10258552
e1330	3	10258794
s1331	3	10261317
e1332	3	10261519
s1333	3	10264295
e1334	3	10264537
s1335	3	10267968
e1336	3	10268170
s1337	3	10276090
e1338	3	10276362
s1339	3	10280395
e1340	3	10280757
s1341	3	10283742
e1342	3	10283943
s1343	3	10285074
e1344	3	10285276
s1345	3	10290819
e1346	3	10291331
s1347	3	10301624
e1348	3	10302387
s1349	3	10311744
e1350	3	10312736
s1351	3	10317943
e1352	3	10318228
s1353	3	10319902
e1354	3	10320174
s1355	3	10320257
e1356	3	10320459
s1357	3	10320516
e1358	3	10320855
s1359	3	10321676
e1360	3	10321878
s1361	3	10322207
e1362	3	10322409
s1363	3	10326625
e1364	3	10326958
s1365	3	10327451
e1366	3	10327653
s1367	3	10328327
e1368	3	10328528
s1369	3	10328613
e1370	3	10328815
s1371	3	10329236
e1372	3	10329438
s1373	3	10331381
e1374	3	10331623
s1375	3	10331709
e1376	3	10331911
s1377	3	10331960
e1378	3	10332162
s1379	3	10334459
e1380	3	10334855
s1381	3	10335726
e1382	3	10335928
s1383	3	10342708
e1384	3	10343089
s1385	3	10345633
e1386	3	10345902
s1387	3	10346626
e1388	3	10346898
s1389	3	10347157
e1390	3	10347429
s1391	3	10353465
e1392	3	10353835
s1393	3	10354186
e1394	3	10354458
s1395	3	10355013
e1396	3	10355215
s1397	3	10356938
e1398	3	10357154
s1399	3	10359638
e1400	3	10359840
s1401	3	10360770
e1402	3	10361012
s1403	3	10362617
e1404	3	10362819
s1405	3	10367796
e1406	3	10368112
s1407	3	10368455
e1408	3	10368656
s1409	3	10368675
e1410	3	10368882
s1411	3	10368907
e1412	3	10369363
s1413	3	10369438
e1414	3	10369776
s1415	3	10369813
e1416	3	10370015
s1417	3	10370020
e1418	3	10370221
s1419	3	10370471
e1420	3	10370833
s1421	3	10371840
e1422	3	10372041
s1423	3	10373590
e1424	3	10373791
s1425	3	10377773
e1426	3	10378015
s1427	3	10379798
e1428	3	10380070
s1429	3	10381878
e1430	3	10382080
s1431	3	10382130
e1432	3	10382402
s1433	3	10384390
e1434	3	10384662
s1435	3	10387041
e1436	3	10387283
s1437	3	10387667
e1438	3	10387868
s1439	3	10391722
e1440	3	10391924
s1441	3	10392049
e1442	3	10392291
s1443	3	10400364
e1444	3	10400619
s1445	3	10401504
e1446	3	10401866
s1447	3	10413431
e1448	3	10413793
s1449	3	10417098
e1450	3	10417340
s1451	3	10419870
e1452	3	10420134
s1453	3	10420845
e1454	3	10421047
s1455	3	10426879
e1456	3	10427081
s1457	3	10428077
e1458	3	10428279
s1459	3	10429901
e1460	3	10430143
s1461	3	10436136
e1462	3	10436338
s1463	3	10442577
e1464	3	10442819
s1465	3	10443691
e1466	3	10444083
s1467	3	10452248
e1468	3	10452520
s1469	3	10490975
e1470	3	10491247
s1471	3	10857915
e1472	3	10858259
s1473	3	10861094
e1474	3	10861336
s1475	3	10861344
e1476	3	10861586
s1477	3	10864929
e1478	3	10865131
s1479	3	10885842
e1480	3	10886084
s1481	3	10916595
e1482	3	10916832
s1483	3	10953710
e1484	3	10953912
s1485	3	10959953
e1486	3	10960195
s1487	3	10967632
e1488	3	10967833
s1489	3	10970804
e1490	3	10971071
s1491	3	10974786
e1492	3	10974988
s1493	3	10975700
e1494	3	10975901
s1495	3	10976647
e1496	3	10976919
s1497	3	10979859
e1498	3	10980131
s1499	3	11058834
e1500	3	11059196
s1501	3	11059472
e1502	3	11059714
s1503	3	11060232
e1504	3	11060433
s1505	3	11061852
e1506	3	11062054
